true_file_type,declared_extension,label,label_name,is_malicious,category,corruption_type
EXE,.exe,1,corrupted,False,executable,byte_flip_pos_1
FLAC,.flac,1,corrupted,False,audio,partial_overwrite_4_null
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PNG,.png,0,valid,False,image,none
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_0
CLASS,.class,0,valid,False,executable,none
OGG,.ogg,0,valid,False,audio,none
HTML,.html,1,corrupted,False,web,truncated_header_keep_1
GZIP,.gz,1,corrupted,False,archive,wrong_offset_4_instead_of_0
TIFF_BE,.tiff,0,valid,False,image,none
PDF,.pdf,0,valid,False,document,none
SQLITE,.sqlite,1,corrupted,False,database,partial_overwrite_4_null
HTML_TAG,.html,1,corrupted,False,web,byte_flip_pos_0
EXE,.exe,1,corrupted,False,executable,partial_overwrite_4_null
DOCX,.docx,1,corrupted,False,document,truncated_header_keep_1
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
GIF,.gif,0,valid,False,image,none
WEBP,.webp,0,valid,False,image,none
OGG,.ogg,1,corrupted,False,audio,wrong_offset_4_instead_of_0
GZIP,.gz,0,valid,False,archive,none
GIF,.gif,1,corrupted,False,image,wrong_offset_4_instead_of_0
TIFF,.tiff,1,corrupted,False,image,partial_overwrite_4_null
ELF,.elf,1,corrupted,False,executable,truncated_header_keep_2
PDF,.pdf,1,corrupted,False,document,wrong_offset_4_instead_of_0
RAR5,.rar,0,valid,False,archive,none
BMP,.bmp,0,valid,False,image,none
HTML_TAG,.html,0,valid,False,web,none
ZIP,.zip,0,valid,False,archive,none
BMP,.bmp,0,valid,False,image,none
JPEG,.jpeg,0,valid,False,image,none
OGG,.ogg,0,valid,False,audio,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PE,.exe,0,valid,False,executable,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
ELF,.elf,1,corrupted,False,executable,byte_flip_pos_0
MP3_ID3,.mp3,0,valid,False,audio,none
HTML_TAG,.html,0,valid,False,web,none
GZIP,.gz,0,valid,False,archive,none
ZIP,.zip,1,corrupted,False,archive,byte_flip_pos_3
EXE,.exe,1,corrupted,False,executable,byte_flip_pos_1
TIFF,.tiff,0,valid,False,image,none
HTML_TAG,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
XML,.xml,0,valid,False,web,none
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_3
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
TIFF_BE,.tiff,0,valid,False,image,none
SQLITE,.sqlite,1,corrupted,False,database,partial_overwrite_4_null
XML,.xml,1,corrupted,False,web,wrong_offset_4_instead_of_0
ZIP,.zip,1,corrupted,False,archive,partial_overwrite_4_null
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
RAR,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PPTX,.pptx,1,corrupted,False,document,truncated_header_keep_1
RAR5,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
RAR5,.rar,0,valid,False,archive,none
WAV,.wav,0,valid,False,audio,none
BZIP2,.bz2,1,corrupted,False,archive,partial_overwrite_4_null
JPEG,.jpeg,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
EXE,.exe,1,corrupted,False,executable,wrong_offset_4_instead_of_0
MP3,.mp3,1,corrupted,False,audio,byte_flip_pos_1
HTML,.html,0,valid,False,web,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
ELF,.elf,1,corrupted,False,executable,wrong_offset_4_instead_of_0
TAR,.tar,0,valid,False,archive,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP3_ID3,.mp3,0,valid,False,audio,none
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
PNG,.png,1,corrupted,False,image,byte_flip_pos_3
ZIP,.zip,0,valid,False,archive,none
SQLITE,.sqlite,0,valid,False,database,none
CLASS,.class,0,valid,False,executable,none
ZIP,.zip,1,corrupted,False,archive,wrong_offset_4_instead_of_0
PE,.exe,1,corrupted,False,executable,partial_overwrite_4_null
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
WAV,.wav,1,corrupted,False,audio,byte_flip_pos_0
UNKNOWN,.exe,2,mismatch,False,unknown,random_bytes_unknown
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_2
XML,.xml,1,corrupted,False,web,partial_overwrite_4_null
SQLITE,.sqlite,0,valid,False,database,none
7Z,.7z,0,valid,False,archive,none
TIFF_BE,.tiff,1,corrupted,False,image,truncated_header_keep_1
MP3_ID3,.mp3,0,valid,False,audio,none
HTML_TAG,.html,1,corrupted,False,web,partial_overwrite_4_null
BZIP2,.bz2,1,corrupted,False,archive,wrong_offset_4_instead_of_0
WEBP,.webp,1,corrupted,False,image,truncated_header_keep_1
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
RAR,.rar,1,corrupted,False,archive,byte_flip_pos_3
CLASS,.class,0,valid,False,executable,none
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
OGG,.ogg,0,valid,False,audio,none
CLASS,.class,1,corrupted,False,executable,truncated_header_keep_1
SQLITE,.sqlite,1,corrupted,False,database,wrong_offset_4_instead_of_0
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
XLSX,.xlsx,0,valid,False,document,none
TIFF_BE,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
SQLITE,.sqlite,0,valid,False,database,none
MP3_ID3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
HTML,.html,1,corrupted,False,web,byte_flip_pos_8
JPG,.jpg,1,corrupted,False,image,wrong_offset_4_instead_of_0
JPG,.jpg,1,corrupted,False,image,byte_flip_pos_0
RAR5,.rar,0,valid,False,archive,none
OGG,.ogg,0,valid,False,audio,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
UNKNOWN,.mp3,2,mismatch,False,unknown,random_bytes_unknown
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
BMP,.bmp,0,valid,False,image,none
MP3,.mp3,1,corrupted,False,audio,truncated_header_keep_2
RAR5,.rar,1,corrupted,False,archive,partial_overwrite_4_null
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
WAV,.wav,0,valid,False,audio,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
GZIP,.gz,1,corrupted,False,archive,truncated_header_keep_2
WEBP,.webp,1,corrupted,False,image,truncated_header_keep_2
GIF,.gif,1,corrupted,False,image,wrong_offset_4_instead_of_0
ZIP,.zip,0,valid,False,archive,none
PPTX,.pptx,0,valid,False,document,none
HTML_TAG,.html,0,valid,False,web,none
RAR,.rar,0,valid,False,archive,none
PNG,.png,0,valid,False,image,none
MP4,.mp4,0,valid,False,video,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
BZIP2,.bz2,0,valid,False,archive,none
PE,.exe,0,valid,False,executable,none
EXE,.exe,0,valid,False,executable,none
GIF,.gif,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
DOCX,.docx,0,valid,False,document,none
PPTX,.pptx,0,valid,False,document,none
ELF,.elf,1,corrupted,False,executable,truncated_header_keep_1
GZIP,.gz,0,valid,False,archive,none
CLASS,.class,1,corrupted,False,executable,partial_overwrite_4_null
OGG,.ogg,0,valid,False,audio,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
JPG,.jpg,1,corrupted,False,image,wrong_offset_4_instead_of_0
RAR5,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
7Z,.7z,0,valid,False,archive,none
HTML,.html,1,corrupted,False,web,truncated_header_keep_1
HTML,.html,0,valid,False,web,none
HTML_TAG,.html,0,valid,False,web,none
JPEG,.jpeg,1,corrupted,False,image,partial_overwrite_4_null
PDF,.pdf,0,valid,False,document,none
DOCX,.docx,1,corrupted,False,document,truncated_header_keep_2
JPG,.jpg,1,corrupted,False,image,byte_flip_pos_2
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
RAR,.rar,0,valid,False,archive,none
GZIP,.gz,1,corrupted,False,archive,partial_overwrite_4_null
HTML_TAG,.html,0,valid,False,web,none
HTML,.html,0,valid,False,web,none
PNG,.png,0,valid,False,image,none
TIFF_BE,.tiff,0,valid,False,image,none
GZIP,.gz,1,corrupted,False,archive,byte_flip_pos_1
FLAC,.flac,0,valid,False,audio,none
ELF,.elf,0,valid,False,executable,none
XML,.xml,0,valid,False,web,none
JPG,.jpg,1,corrupted,False,image,truncated_header_keep_1
ELF,.elf,1,corrupted,False,executable,byte_flip_pos_0
GIF,.gif,0,valid,False,image,none
PE,.exe,0,valid,False,executable,none
PPTX,.pptx,0,valid,False,document,none
OGG,.ogg,1,corrupted,False,audio,byte_flip_pos_3
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
PPTX,.pptx,0,valid,False,document,none
RAR5,.rar,1,corrupted,False,archive,truncated_header_keep_2
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_2
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
OGG,.ogg,1,corrupted,False,audio,truncated_header_keep_1
TAR,.tar,1,corrupted,False,archive,byte_flip_pos_2
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP3_ID3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
XML,.xml,1,corrupted,False,web,wrong_offset_4_instead_of_0
GIF,.gif,1,corrupted,False,image,partial_overwrite_4_null
AVI,.avi,0,valid,False,video,none
JPEG,.jpeg,0,valid,False,image,none
PDF,.pdf,1,corrupted,False,document,byte_flip_pos_4
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PDF,.pdf,0,valid,False,document,none
WAV,.wav,0,valid,False,audio,none
BZIP2,.bz2,1,corrupted,False,archive,wrong_offset_4_instead_of_0
RAR5,.rar,1,corrupted,False,archive,truncated_header_keep_2
7Z,.7z,0,valid,False,archive,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
JPEG,.jpeg,1,corrupted,False,image,truncated_header_keep_2
BMP,.bmp,0,valid,False,image,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
PNG,.png,0,valid,False,image,none
XLSX,.xlsx,0,valid,False,document,none
WEBP,.webp,0,valid,False,image,none
XML,.xml,1,corrupted,False,web,byte_flip_pos_0
ZIP,.zip,0,valid,False,archive,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
ELF,.elf,1,corrupted,False,executable,byte_flip_pos_0
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
MP3_ID3,.mp3,1,corrupted,False,audio,partial_overwrite_4_null
7Z,.7z,1,corrupted,False,archive,truncated_header_keep_1
HTML,.html,0,valid,False,web,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PNG,.png,1,corrupted,False,image,wrong_offset_4_instead_of_0
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
CLASS,.class,0,valid,False,executable,none
MP4,.mp4,0,valid,False,video,none
TAR,.tar,0,valid,False,archive,none
PNG,.png,0,valid,False,image,none
HTML_TAG,.html,0,valid,False,web,none
DOCX,.docx,0,valid,False,document,none
SQLITE,.sqlite,1,corrupted,False,database,wrong_offset_4_instead_of_0
BZIP2,.bz2,1,corrupted,False,archive,partial_overwrite_4_null
HTML_TAG,.html,0,valid,False,web,none
GZIP,.gz,1,corrupted,False,archive,byte_flip_pos_2
XML,.xml,1,corrupted,False,web,partial_overwrite_4_null
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
CLASS,.class,0,valid,False,executable,none
MP4,.mp4,0,valid,False,video,none
HTML_TAG,.html,0,valid,False,web,none
BMP,.bmp,0,valid,False,image,none
PNG,.png,1,corrupted,False,image,partial_overwrite_4_null
XML,.xml,1,corrupted,False,web,partial_overwrite_4_null
ZIP,.zip,1,corrupted,False,archive,partial_overwrite_4_null
TAR,.tar,0,valid,False,archive,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
PDF,.pdf,0,valid,False,document,none
CLASS,.class,0,valid,False,executable,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
ZIP,.zip,1,corrupted,False,archive,truncated_header_keep_2
PPTX,.pptx,0,valid,False,document,none
WEBP,.webp,1,corrupted,False,image,partial_overwrite_4_null
MP3,.mp3,0,valid,False,audio,none
BMP,.bmp,1,corrupted,False,image,truncated_header_keep_1
SQLITE,.sqlite,1,corrupted,False,database,byte_flip_pos_1
RAR5,.rar,0,valid,False,archive,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
WEBP,.webp,0,valid,False,image,none
MP3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
TIFF,.tiff,1,corrupted,False,image,truncated_header_keep_1
BZIP2,.bz2,1,corrupted,False,archive,partial_overwrite_4_null
PPTX,.pptx,0,valid,False,document,none
GZIP,.gz,0,valid,False,archive,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
RAR,.rar,1,corrupted,False,archive,byte_flip_pos_2
WAV,.wav,0,valid,False,audio,none
OGG,.ogg,0,valid,False,audio,none
GZIP,.gz,0,valid,False,archive,none
PNG,.exe,2,mismatch,False,image,png_mislabeled_as_exe
TIFF_BE,.tiff,1,corrupted,False,image,truncated_header_keep_1
RAR5,.rar,1,corrupted,False,archive,truncated_header_keep_2
JPG,.jpg,0,valid,False,image,none
RAR,.rar,0,valid,False,archive,none
HTML,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
WAV,.wav,1,corrupted,False,audio,wrong_offset_4_instead_of_0
WEBP,.webp,0,valid,False,image,none
PE,.exe,1,corrupted,False,executable,wrong_offset_4_instead_of_0
HTML_TAG,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
TIFF_BE,.tiff,1,corrupted,False,image,byte_flip_pos_2
ELF,.elf,0,valid,False,executable,none
BZIP2,.bz2,0,valid,False,archive,none
JPG,.jpg,0,valid,False,image,none
CLASS,.class,1,corrupted,False,executable,byte_flip_pos_0
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
RAR,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
RAR,.rar,1,corrupted,False,archive,wrong_offset_4_instead_of_0
FLAC,.flac,0,valid,False,audio,none
MP3_ID3,.mp3,1,corrupted,False,audio,byte_flip_pos_0
JPEG,.jpeg,1,corrupted,False,image,truncated_header_keep_2
SQLITE,.sqlite,1,corrupted,False,database,partial_overwrite_4_null
XML,.xml,1,corrupted,False,web,wrong_offset_4_instead_of_0
WEBP,.webp,0,valid,False,image,none
BMP,.bmp,1,corrupted,False,image,truncated_header_keep_1
RAR,.rar,1,corrupted,False,archive,truncated_header_keep_2
MP3_ID3,.mp3,0,valid,False,audio,none
HTML,.html,0,valid,False,web,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
AVI,.avi,0,valid,False,video,none
PE,.exe,1,corrupted,False,executable,truncated_header_keep_1
AVI,.avi,0,valid,False,video,none
MP3,.mp3,1,corrupted,False,audio,truncated_header_keep_1
XLSX,.xlsx,0,valid,False,document,none
JPG,.jpg,0,valid,False,image,none
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
CLASS,.class,1,corrupted,False,executable,wrong_offset_4_instead_of_0
AVI,.avi,0,valid,False,video,none
TIFF_BE,.tiff,0,valid,False,image,none
HTML_TAG,.html,1,corrupted,False,web,wrong_offset_4_instead_of_0
XML,.xml,1,corrupted,False,web,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,truncated_header_keep_1
GZIP,.gz,0,valid,False,archive,none
FLAC,.flac,0,valid,False,audio,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
EXE,.exe,1,corrupted,False,executable,truncated_header_keep_1
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
SQLITE,.sqlite,0,valid,False,database,none
BMP,.bmp,1,corrupted,False,image,truncated_header_keep_2
BZIP2,.bz2,0,valid,False,archive,none
HTML,.html,0,valid,False,web,none
XLSX,.xlsx,1,corrupted,False,document,truncated_header_keep_1
FLAC,.flac,0,valid,False,audio,none
OGG,.ogg,0,valid,False,audio,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
XLSX,.xlsx,0,valid,False,document,none
ZIP,.zip,1,corrupted,False,archive,byte_flip_pos_0
XLSX,.xlsx,1,corrupted,False,document,truncated_header_keep_1
BMP,.bmp,1,corrupted,False,image,partial_overwrite_4_null
GIF,.gif,1,corrupted,False,image,truncated_header_keep_2
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
AVI,.avi,0,valid,False,video,none
PPTX,.pptx,0,valid,False,document,none
WAV,.wav,1,corrupted,False,audio,truncated_header_keep_2
ZIP,.zip,1,corrupted,False,archive,wrong_offset_4_instead_of_0
ELF,.elf,0,valid,False,executable,none
PDF,.pdf,0,valid,False,document,none
FLAC,.flac,0,valid,False,audio,none
ELF,.mp3,2,mismatch,True,executable,elf_disguised_as_mp3
HTML,.html,1,corrupted,False,web,partial_overwrite_4_null
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
TIFF_BE,.tiff,1,corrupted,False,image,wrong_offset_4_instead_of_0
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
HTML_TAG,.html,0,valid,False,web,none
RAR,.rar,0,valid,False,archive,none
JPG,.jpg,0,valid,False,image,none
WEBP,.webp,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
TAR,.tar,1,corrupted,False,archive,partial_overwrite_4_null
7Z,.7z,1,corrupted,False,archive,byte_flip_pos_3
PNG,.png,1,corrupted,False,image,byte_flip_pos_2
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
DOCX,.docx,1,corrupted,False,document,byte_flip_pos_0
PNG,.png,1,corrupted,False,image,byte_flip_pos_5
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
OGG,.ogg,0,valid,False,audio,none
JPEG,.jpeg,1,corrupted,False,image,wrong_offset_4_instead_of_0
TIFF_BE,.tiff,0,valid,False,image,none
JPEG,.jpeg,0,valid,False,image,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
PDF,.pdf,1,corrupted,False,document,byte_flip_pos_2
XML,.xml,1,corrupted,False,web,wrong_offset_4_instead_of_0
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
MP4,.mp4,1,corrupted,False,video,partial_overwrite_4_null
PPTX,.pptx,1,corrupted,False,document,byte_flip_pos_2
ELF,.elf,1,corrupted,False,executable,partial_overwrite_4_null
ELF,.elf,0,valid,False,executable,none
BZIP2,.bz2,0,valid,False,archive,none
JPG,.jpg,1,corrupted,False,image,byte_flip_pos_0
GZIP,.gz,1,corrupted,False,archive,truncated_header_keep_1
OGG,.ogg,1,corrupted,False,audio,byte_flip_pos_3
JPG,.jpg,0,valid,False,image,none
ZIP,.zip,0,valid,False,archive,none
MP3,.mp3,0,valid,False,audio,none
UNKNOWN,.exe,2,mismatch,False,unknown,random_bytes_unknown
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
OGG,.ogg,1,corrupted,False,audio,partial_overwrite_4_null
UNKNOWN,.png,2,mismatch,False,unknown,random_bytes_unknown
MP3_ID3,.mp3,0,valid,False,audio,none
XML,.xml,0,valid,False,web,none
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
RAR,.rar,0,valid,False,archive,none
WEBP,.webp,1,corrupted,False,image,wrong_offset_4_instead_of_0
EXE,.exe,0,valid,False,executable,none
BMP,.bmp,1,corrupted,False,image,wrong_offset_4_instead_of_0
MP3_ID3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
MP3,.mp3,0,valid,False,audio,none
MP3,.mp3,0,valid,False,audio,none
TIFF_BE,.tiff,0,valid,False,image,none
WEBP,.webp,1,corrupted,False,image,wrong_offset_4_instead_of_0
JPG,.jpg,1,corrupted,False,image,wrong_offset_4_instead_of_0
CLASS,.class,1,corrupted,False,executable,partial_overwrite_4_null
WEBP,.webp,1,corrupted,False,image,byte_flip_pos_3
FLAC,.flac,1,corrupted,False,audio,partial_overwrite_4_null
PDF,.pdf,1,corrupted,False,document,byte_flip_pos_0
TAR,.tar,1,corrupted,False,archive,truncated_header_keep_2
BZIP2,.bz2,1,corrupted,False,archive,byte_flip_pos_0
PNG,.png,0,valid,False,image,none
AVI,.avi,1,corrupted,False,video,truncated_header_keep_1
EXE,.pdf,2,mismatch,True,executable,exe_disguised_as_pdf
RAR,.rar,0,valid,False,archive,none
TIFF,.tiff,1,corrupted,False,image,byte_flip_pos_1
MP3,.mp3,1,corrupted,False,audio,wrong_offset_4_instead_of_0
DOCX,.docx,1,corrupted,False,document,wrong_offset_4_instead_of_0
MP4,.mp4,0,valid,False,video,none
ZIP,.docx,2,mismatch,False,archive,zip_repackaged_as_docx
AVI,.avi,1,corrupted,False,video,partial_overwrite_4_null
EXE,.exe,0,valid,False,executable,none
UNKNOWN,.jpg,2,mismatch,False,unknown,random_bytes_unknown
PPTX,.pptx,0,valid,False,document,none
XLSX,.xlsx,0,valid,False,document,none
TIFF_BE,.tiff,0,valid,False,image,none
GZIP,.gz,1,corrupted,False,archive,truncated_header_keep_1
XLSX,.xlsx,0,valid,False,document,none
WEBP,.webp,1,corrupted,False,image,truncated_header_keep_2
BMP,.bmp,1,corrupted,False,image,partial_overwrite_4_null
EXE,.jpg,2,mismatch,True,executable,exe_disguised_as_jpg
TIFF,.tiff,0,valid,False,image,none
MP4,.mp4,0,valid,False,video,none
PDF,.pdf,0,valid,False,document,none
PPTX,.pptx,1,corrupted,False,document,partial_overwrite_4_null
GZIP,.gz,1,corrupted,False,archive,truncated_header_keep_1
PDF,.pdf,1,corrupted,False,document,partial_overwrite_4_null
JPEG,.jpeg,0,valid,False,image,none
PNG,.png,0,valid,False,image,none
